solicitud_credito,fecha_aprobacion,numero_identificacion,primer_nombre,segundo_nombre,primer_apellido,segundo_apellido,edad,genero,grupo_social_cliente,estado_civil,numero_hijos,estrato,tipo_vivienda,personas_a_cargo,departamento,ciudad,codigo_ciudad,oficina,subproducto,monto_aprobado,estado_solicitud,tamano_hogar_persona,solicitud_id,ventas,costo_venta,total_gastos,pagos_deudas,utilidad_neta,otros_ingresos,total_gastos_familiar,liquidez_total,capacidad_pago,activos,pasivos,patrimonio,capacidad_pago_porcentaje,capital_trabajo,endeudamiento_actual,endeudamiento_futuro,rotacion,liquidez_financiera,propuesta_economica,plazo_propuesta,cuota_inicial_propuesta,cuota_mensual_propuesta
63392,05/04/2022,8408373616,PAULA,KAITLIN,EMMERICH,BERGE,31,M,INDIGENA,S,1,2,FAMILIAR,1,CAUCA,SANTANDER DE QUILICHAO,19698,QUILICHAO,MOTO,50207171,DESEMBOLSADA,2,63392,177098,15,1653746,49486619,35555005,201871,49706314,36206570,4122596,135281604,401450509,16100000,47.64,97297969,25.12,70.1,0,30,9671500,48,3000000,560646
63391,01/04/2022,1787141827,MARISA,ADELA,KOCH,GRADY,29,F,NINGUNO,S,1,1,FAMILIAR,2,ANTIOQUIA,COPACABANA,5212,BELLO,PROGRESA,14309209,DESEMBOLSADA,3,63391,277260,43,3350464,39605135,29617915,887324,58922954,13594861,6562889,1196831991,590477475,-2235500,23.19,33376699,558.56,1040.52,3,4,2349541,18,0,184556
65179,28/04/2022,3471886330,DANN,RICKI,HODKIEWICZ,EICHMANN,46,M,NINGUNO,S,0,3,PROPIA,2,ANTIOQUIA,MEDELLIN,5001,MEDELLIN SUR,PROGRESA,73271599,DESEMBOLSADA,2,65179,222992,57,2793592,1936093,8494283,886165,60239409,7168430,19943824,1222493984,46532991,7354000,12.23,29907309,1.34,32.86,18,33,2349541,18,0,184556
59337,15/02/2022,9951919220,JANIAH,ELZIE,BERGNAUM,HUDSON,46,M,NINGUNO,C,2,2,FAMILIAR,2,CAUCA,POPAYAN,19001,POPAYAN NORTE,PROGRESA,50668147,DESEMBOLSADA,4,59337,27174,31.17,2658166,45714745,21888952,622876,18143358,24945045,12813411,540476689,534406955,4900000,37.42,74455640,2,72.28,0,4,3513834,18,0,262516
76985,31/08/2022,9912418040,ERNA,RENAE,HEGMANN,DOYLE,37,F,NINGUNO,U,1,2,PROPIA,2,ANTIOQUIA,MEDELLIN,5001,MEDELLIN SUR,PROGRESA,22794366,DESEMBOLSADA,3,76985,118265,70,1192303,33933830,14951968,895871,25081709,17074387,629149,1231114890,259229802,-1028000,42.36,123471888,124.19,163.87,6,7,1686653,18,0,125380
63393,31/03/2022,9912418040,ERNA,RENAE,HEGMANN,DOYLE,37,F,NINGUNO,U,1,2,PROPIA,2,ANTIOQUIA,MEDELLIN,5001,MEDELLIN SUR,PROGRESA,97372708,DESEMBOLSADA,3,63393,107613,70,1909355,33648018,17441539,553609,3335054,32952784,2482994,224882302,728455975,-649000,42.9,129623333,139.33,211.17,8,11,1185249,12,0,121396
59396,21/02/2022,3767611622,BRANNON,DEE,KERTZMANN,DOUGLAS,30,M,NINGUNO,U,2,2,FAMILIAR,4,CAUCA,POPAYAN,19001,VEHICULOS CAUCA,CARGA,9358136,DESEMBOLSADA,4,59396,51522,75.8,3222054,26256424,47860368,224783,40574309,4045279,13376513,460352917,539316734,8775000,36.22,135810273,73.48,402,2,54,108692897,60,62990000,3855657
63271,30/03/2022,1170208039,KAITLIN,REX,BERGE,MULLER,38,F,NINGUNO,U,2,1,PROPIA,4,CAUCA,CALDONO,19137,QUILICHAO,CULTIVA RENOVACIÓN,88368098,DESEMBOLSADA,4,63271,288220,18,2639779,27174185,30357734,326324,49838202,11011512,4175652,289074358,421314453,14626000,21.49,81052297,16.66,30.05,60,11,2349541,18,0,193681
64882,19/04/2022,5152015719,GALILEA,LILA,FADEL,RUNTE,45,M,NINGUNO,C,3,2,PROPIA,3,VALLE DEL CAUCA,CALI,76001,VEHICULOS VALLE,CARGA,44809579,DESEMBOLSADA,5,64882,184920,22.81,658767,4159020,18775714,487166,9555874,31874765,3845768,714385982,350894206,22574000,61.72,28079503,6.56,391.26,0,14,92942002,60,28500000,3220113
63413,13/04/2022,5152015719,GALILEA,LILA,FADEL,RUNTE,45,M,NINGUNO,C,3,2,PROPIA,3,VALLE DEL CAUCA,CALI,76001,VEHICULOS VALLE,CARGA,12186145,DESISTIDA,5,63413,129925,22.81,670581,46044328,16323404,436975,5462995,28564039,7343182,595673471,299430904,22574000,49.32,112794336,6.56,313.43,0,14,74138693,60,23000000,2572883
62763,30/03/2022,2300480416,DANIELE,MOHAMMED,WEIMANN,PARKER,24,M,NINGUNO,S,0,3,FAMILIAR,0,VALLE DEL CAUCA,CALI,76001,VEHICULOS VALLE,CARGA,59713947,DESEMBOLSADA,4,62763,220923,11.26,581177,20098998,3307668,787454,24768215,13958094,15877579,309043327,573440103,19020000,60.61,10073941,65.91,186.86,0,28,67490000,60,22500000,2545842
59290,12/02/2022,9840622599,AMMON,ADAM,LAKIN,TOY,54,F,NINGUNO,S,1,1,PROPIA,2,VALLE DEL CAUCA,CANDELARIA,76130,PALMIRA,MOTO,45997305,DESEMBOLSADA,3,59290,331881,65.98,3235642,16813878,28206429,937653,66895913,18559222,14152877,1329263659,208627580,4479000,30.7,93116505,61.1,106.73,40,81,5253411,36,1000000,299257
59236,17/03/2022,9565156989,MELONIE,SHELBA,MEDHURST,O'KON,38,M,NINGUNO,C,2,3,ARRENDADA,2,BOGOTA,BOGOTA,11001,VEHICULOS BOGOTA,CARGA,42850941,DESEMBOLSADA,4,59236,103490,67.3,2279620,18834262,28728755,638074,899598,11798630,10022455,802526040,318350443,101050000,32.82,39414955,6.04,81.86,28,67,81536182,60,25000000,2834708
63415,25/04/2022,8091175382,ARVIL,JOSEFITA,ZULAUF,MOHR,62,M,NINGUNO,C,5,1,PROPIA,2,HUILA,SUAZA,41770,PITALITO,MOTO,67591510,DESISTIDA,10,63415,69061,23,862136,36427197,16579592,178084,10793964,14825704,19008559,628932723,759719411,84130000,27.3,39048150,10.86,17.66,83,9,6416705,36,3000000,368893
63140,31/03/2022,7328675496,JAMARI,LUCIO,STOKES,HILLS,48,F,NINGUNO,C,2,2,PROPIA,1,ANTIOQUIA,MEDELLIN,5001,VEHICULOS ANTIOQUIA,CARGA,57183278,DESEMBOLSADA,4,63140,361067,66,447804,9896744,46872894,705911,75743180,12102238,14749222,329049052,141254228,50700000,57.47,132660153,1.55,147.2,57,107,75007707,60,30000000,2614844
59117,14/02/2022,5713584394,EZEQUIEL,PLES,WINDLER,RAYNOR,54,M,NINGUNO,S,3,2,ARRENDADA,2,VALLE DEL CAUCA,PALMIRA,76520,PALMIRA,MOTO,47316708,DESEMBOLSADA,6,59117,72572,54.43,739090,51076977,305072,574241,34802844,27399527,8241081,144821798,678674769,3650000,25.86,96752898,19.78,183.45,6,20,7447117,36,1000000,411427
59450,15/02/2022,3129763074,ELEANORE,SAGE,FRIESEN,JAKUBOWSKI,48,F,NINGUNO,S,2,2,ARRENDADA,3,NARIÑO,IPIALES,52356,IPIALES,PROGRESA,28586597,DESEMBOLSADA,4,59450,293965,65.1,3028682,16033993,22912552,821074,25894772,19015594,7297551,1242068573,212365935,8815000,32,20797872,2.06,30.75,47,45,2582400,12,0,273519
59496,17/02/2022,5543942652,HJALMAR,CARLYLE,GISLASON,ROSENBAUM,49,M,NINGUNO,S,3,5,PROPIA,1,VALLE DEL CAUCA,CARTAGO,76147,TULUA,MOTO,32132946,DESISTIDA,1,59496,168757,5,399866,44024449,3449301,944710,74675409,13872285,23198201,199694960,695773001,24681000,19.16,131761838,60.95,85.79,0,32,15702797,36,10500000,939768
59421,15/02/2022,3931251549,AUTRY,SHAWNA,ZIEMANN,BARTON,35,M,NINGUNO,U,1,1,ARRENDADA,1,CUNDINAMARCA,SUBACHOQUE,25769,VEHICULOS BOGOTA,CARGA,23973426,DESEMBOLSADA,3,59421,248819,25.7,3349953,33405919,49097478,186074,60734731,6368164,9769366,1281113230,315136420,118400000,12.24,75655578,64.6,88.33,9,15,79352782,60,50000000,2841940
21038,20/03/2020,9691220823,MORDECHAI,MIESHA,BODE,GAYLORD,33,M,NINGUNO,S,0,1,ARRENDADA,0,VALLE DEL CAUCA,TULUA,76834,TULUA,PROGRESA,73528403,DESISTIDA,1,21038,175512,30,617854,27491713,2249600,480096,74048243,34715006,23498668,475920255,611297337,3307000,24.22,120483241,16.28,90.9,0,1,0,30,0,168314
59448,21/02/2022,5831313405,VINCENZA,ZECHARIAH,LANG,BREKKE,46,F,NINGUNO,D,1,2,FAMILIAR,2,NARIÑO,IPIALES,52356,IPIALES,PROGRESA,71731541,DESEMBOLSADA,2,59448,52825,89.9,1065188,895066,778259,563671,18243133,6225108,4660092,926213678,207956692,17100000,37.57,15785185,0.58,21.01,25,16,3513834,12,0,368919
59518,23/02/2022,5876447901,CAROLINE,ELLYN,CRIST,O'CONNELL,36,F,NINGUNO,S,2,2,FAMILIAR,2,VALLE DEL CAUCA,ANDALUCIA,76036,TULUA,MOTO,65476547,DESEMBOLSADA,4,59518,229643,64.44,1602244,25622618,21063491,772090,65597456,13058017,2748152,367640514,53370985,6117000,39.77,83585232,29.28,127.48,3,25,8494420,36,1500000,471330
74483,09/08/2022,9298291585,TRACEE,EVETTE,ZIEMANN,RODRIGUEZ,33,M,NINGUNO,U,2,2,ARRENDADA,3,CAUCA,POPAYAN,19001,POPAYAN SUR,PROGRESA RENOVACIÓN,62019656,DESEMBOLSADA,4,74483,209697,53.22,572150,7256001,2001667,496207,49176005,13565317,1100752,449194238,445869548,5304000,43.65,35999978,48.15,121.88,8,11,7542141,36,0,358754
59436,25/02/2022,9298291585,TRACEE,EVETTE,ZIEMANN,RODRIGUEZ,33,M,NINGUNO,U,2,2,ARRENDADA,3,CAUCA,POPAYAN,19001,POPAYAN SUR,PROGRESA,50998736,DESEMBOLSADA,4,59436,329861,47.3,2486606,10328506,462485,477517,30371315,32139831,7320645,817208956,512712405,2212000,45.84,15882316,76.79,113.66,9,10,3513834,18,0,262516
59477,15/02/2022,9299272199,RAYFORD,MAUREEN,HEATHCOTE,LEDNER,31,M,NINGUNO,U,2,1,ARRENDADA,2,NARIÑO,IPIALES,52356,IPIALES,MOTO,60000174,DESEMBOLSADA,4,59477,201405,20.6,1278325,9493050,24940624,631272,13832525,31289646,3431066,561872976,279078646,27200000,45.75,70627971,1.81,41.24,133,2,10922362,24,1000000,744497
59351,22/02/2022,2420845010,NIKOLAS,WARD,BRUEN,CONSIDINE,29,M,NINGUNO,S,0,2,FAMILIAR,1,ANTIOQUIA,BELLO,5088,BELLO,MOTO,89290278,DESEMBOLSADA,2,59351,78981,10,1501931,30160092,5053737,296049,66150023,40284913,2354518,326336784,302010111,17850000,10.06,127770475,0.56,16.85,568,75,2924567,36,2500000,175103
59493,18/02/2022,1297577223,DELPHIA,BRIGITTE,WEHNER,MILLS,49,M,NINGUNO,C,2,2,ARRENDADA,1,VALLE DEL CAUCA,CALI,76001,CALI SUR,MOTO,23884057,DESEMBOLSADA,3,59493,133733,36,2681678,23629441,5167393,450171,19199274,13294414,19743825,991073126,245341775,2440000,34.79,49584648,3.94,212.4,28,12,5295077,36,1000000,294313
59514,17/02/2022,2887156569,GILMORE,DEE,MCKENZIE,DOUGLAS,43,F,NINGUNO,S,0,2,FAMILIAR,1,ANTIOQUIA,MEDELLIN,5001,MEDELLIN SUR,PROGRESA RENOVACIÓN,36852288,DESEMBOLSADA,3,59514,82563,38,284137,38529348,3904164,1036291,8387796,34378780,18521063,382268362,87778545,3117000,26.29,121325956,59.73,131.97,105,71,5591452,36,0,274990
23288,22/06/2020,2887156569,GILMORE,DEE,MCKENZIE,DOUGLAS,43,F,NINGUNO,S,0,2,FAMILIAR,1,ANTIOQUIA,MEDELLIN,5001,MEDELLIN SUR,MOTO,95309178,DESEMBOLSADA,3,23288,379035,55,1175197,36484409,17116909,365419,70213214,45155991,20646585,270241380,343874899,7800000,25.04,23935764,2.5,53.65,79,73,0,36,500000,232417
59488,19/02/2022,2296895705,ADALBERTO,OPHELIA,GUSIKOWSKI,MURPHY,47,F,NINGUNO,C,2,1,PROPIA,4,CAUCA,TOTORO,19824,PIENDAMO,CULTIVA,43015263,DESEMBOLSADA,4,59488,344323,14.58,2985679,23553272,25021519,213433,66520851,4318849,21360093,501407509,6232413,2325000,35.11,57403309,77.7,139.04,23,44,6394643,18,0,496763
59494,22/02/2022,8179616967,JASMIN,HERMINE,FARRELL,WISOKY,50,M,NINGUNO,C,4,2,ARRENDADA,2,VALLE DEL CAUCA,PALMIRA,76520,PALMIRA,MOTO,10209176,DESEMBOLSADA,2,59494,58556,10,2813176,18309451,39880924,968674,76410731,1866260,15031621,434746129,658769868,4735000,9.96,127608401,2.07,115.33,0,8,5476384,36,805000,300917
59352,21/02/2022,1759157453,CHIP,NEWT,MONAHAN,GULGOWSKI,33,M,NINGUNO,U,2,3,PROPIA,4,ANTIOQUIA,CIUDAD BOLIVAR,5101,VEHICULOS ANTIOQUIA,CARGA,5527031,DESEMBOLSADA,4,59352,390581,75,312562,11781154,23093413,819616,29082792,9089036,12047327,1336482419,90673746,38729000,48.65,34472277,37.53,230.35,22,177,119544719,60,55000000,4185302
59544,15/02/2022,1270134189,FRIEDA,JERIMIAH,CONN,MEDHURST,22,F,NINGUNO,S,0,2,FAMILIAR,1,VALLE DEL CAUCA,PALMIRA,76520,PALMIRA,PROGRESA,50440559,DESEMBOLSADA,6,59544,171224,71.96,1267279,1982099,41075071,566744,42405126,31942799,15454931,522912422,398523792,2402000,29.88,66572550,50.72,166.66,6,20,5650935,36,0,280174
59576,23/02/2022,9340943642,JOSEFINA,HEATH,POLLICH,MEDHURST,63,F,NINGUNO,S,2,1,ARRENDADA,0,VALLE DEL CAUCA,CALI,76001,CALI SUR,PROGRESA,54183946,DESEMBOLSADA,4,59576,85615,51.6,2890472,37119581,28730608,718712,3185273,10972758,14630944,307883714,688982020,705000,40.08,134961368,46.18,136.66,0,2,1185249,12,0,121396
59528,16/02/2022,4297151608,TEDDY,LETHA,DONNELLY,LANG,42,M,NINGUNO,C,2,2,PROPIA,0,NARIÑO,PASTO,52001,PASTO,CULTIVA,52866323,DESEMBOLSADA,2,59528,444166,21.23,688339,8255951,32724860,470931,37650059,13328224,9979898,764568232,651002011,1482000,20.2,50096279,64.71,125.57,524,27,2556034,24,0,166184
81223,11/10/2022,2871238774,LEANNA,TATYANNA,KOVACEK,FRIESEN,59,M,INDIGENA,U,3,1,PROPIA,3,CAUCA,TOTORO,19824,PIENDAMO,CULTIVA PREFERENCIAL,40574173,DESEMBOLSADA,4,81223,207368,41.42,938028,40397071,30723856,602777,52559641,20693939,15081581,863695338,189980060,5500000,35.5,121805183,1.79,41.83,50,28,2242202,18,0,175841
84227,10/11/2022,2948719369,KATHARINA,GUIDO,HESSEL,HESSEL,37,F,NINGUNO,U,1,1,PROPIA,1,CAUCA,POPAYAN,19001,POPAYAN NORTE,CULTIVA,1545883,DESEMBOLSADA,3,84227,405139,23.43,1562885,17313244,12196585,161679,51349663,46989462,13964176,1129785899,312161966,-5510000,43.95,136642955,128.92,154.71,0,3,4913207,36,0,254379
59600,19/02/2022,5074221555,BLANCH,MIGUELANGEL,BOSCO,KEEBLER,69,M,NINGUNO,C,4,1,FAMILIAR,1,NARIÑO,IMUES,52354,IPIALES,CULTIVA,32697174,DESEMBOLSADA,3,59600,3333,55,3009146,49791928,41053098,914037,60742223,8547462,16582657,1452074777,349114252,7222000,28.61,108837677,41.57,52.64,112,123,1368632,12,0,150179
59601,19/02/2022,3346477574,OWENS,MALLIE,HILLS,WITTING,42,F,NINGUNO,S,3,2,FAMILIAR,1,VALLE DEL CAUCA,TRUJILLO,76828,TULUA,MOTO,95040328,DESISTIDA,4,59601,11157,55.6,783294,45967664,5161845,271051,40235589,40261031,8017651,338515484,96961811,7630000,31.41,118354335,4.92,85.64,59,16,6477517,36,800000,354515
59356,22/02/2022,5805913354,NOVELLA,TYRUS,ARMSTRONG,MORAR,39,F,NINGUNO,S,1,1,FAMILIAR,1,NARIÑO,CHACHAGÜÍ,52240,PASTO,MOTO,97027412,DESISTIDA,6,59356,215961,55.25,491593,14708752,43499604,272508,57533120,364539,5561106,849787763,464942545,2764000,31.06,61494233,38.23,206.29,3,1,7520315,36,800000,411798
59622,24/02/2022,5207018787,TRACEE,JORDI,ZIEMANN,DONNELLY,47,F,NINGUNO,U,2,3,ARRENDADA,1,BOGOTA,BOGOTA,11001,VEHICULOS BOGOTA,CARGA,30250187,DESISTIDA,2,59622,257467,70.78,2722747,51188237,49900375,298896,7127237,21882393,10238805,1041945486,105196963,-40952000,58.47,4873150,191.36,433.84,17,168,108692897,60,35000000,3768224
84917,16/11/2022,7103851098,LATORIA,HALL,TORPHY,VANDERVORT,54,F,NINGUNO,S,2,1,ARRENDADA,1,CAUCA,SANTANDER DE QUILICHAO,19698,QUILICHAO,PROGRESA PREFERENCIAL,84816957,DESEMBOLSADA,1,84917,308750,38,1121789,10703267,22530641,678823,20390152,13955841,7761230,1209189349,510230077,660000,29.65,130078220,13.16,459.63,1,2,3393208,24,0,215269
25831,29/07/2020,7103851098,LATORIA,HALL,TORPHY,VANDERVORT,54,F,NINGUNO,S,2,1,ARRENDADA,1,CAUCA,SANTANDER DE QUILICHAO,19698,QUILICHAO,PROGRESA,66177585,DESEMBOLSADA,1,25831,215013,47,683758,6895836,6476637,385705,23251780,38122381,9920018,385350931,373785669,1990000,22.58,80327415,4.78,89.8,0,1,0,17,0,139972
45597,23/07/2021,5985640118,SHANIKA,DELINA,O'HARA,STEHR,47,F,NINGUNO,S,3,1,ARRENDADA,2,VALLE DEL CAUCA,FLORIDA,76275,PALMIRA,PROGRESA,50773475,DESEMBOLSADA,3,45597,310702,61.78,559995,3359827,11902043,340954,7943597,27162972,15721993,290437673,51092684,4500000,23.18,114381422,2.17,40.6,41,46,1767377,12,0,181021
59616,16/02/2022,1348942989,NEWT,MARQUES,GULGOWSKI,PURDY,38,M,NINGUNO,C,1,2,ARRENDADA,2,ANTIOQUIA,SABANETA,5631,MEDELLIN SUR,PROGRESA,10368811,DESEMBOLSADA,2,59616,101366,49,1589450,17696034,7050836,128389,42072564,38435576,20753449,1190619150,217941239,201510000,7.24,137276891,0.1,1.26,73,164,2349541,18,0,184556
77426,07/09/2022,8097489660,LEONTINE,KATHRINE,VON,AUER,28,F,NINGUNO,S,0,2,ARRENDADA,1,CAUCA,POPAYAN,19001,POPAYAN SUR,PROGRESA PREFERENCIAL,77392142,DESEMBOLSADA,2,77426,219183,38.62,2881201,32175768,35686164,796313,42114604,14983628,19733830,964771431,322789249,3320000,20.43,75063828,2.92,160.61,5,8,5392771,24,0,329564
60257,28/02/2022,2420099508,BENITA,EFREN,BOEHM,SCHAMBERGER,48,F,NINGUNO,D,2,1,PROPIA,0,VALLE DEL CAUCA,CALI,76001,CALI SUR,PROGRESA,80589233,DESEMBOLSADA,2,60257,25132,71.33,1750837,47866895,44428823,899341,21878838,28888576,8141307,434386258,432759270,5800000,8.22,106493609,1.69,21.78,16,35,1185249,12,0,121396
82142,21/10/2022,7936221399,IONA,ANNE,HERMAN,ROLFSON,51,M,NINGUNO,U,2,1,PROPIA,2,VALLE DEL CAUCA,CALI,76001,CALI NORTE,PROGRESA RENOVACIÓN,28634411,DESEMBOLSADA,3,82142,3389,10,1326124,30658652,24724367,807961,71303739,11054691,9836903,332987380,369925096,2478000,12.2,52190471,3.88,100.61,17,6,2493749,24,0,162208
59617,28/02/2022,7936221399,IONA,ANNE,HERMAN,ROLFSON,51,M,NINGUNO,U,2,1,PROPIA,2,VALLE DEL CAUCA,CALI,76001,CALI NORTE,PROGRESA,83767550,DESEMBOLSADA,3,59617,159495,10,1718780,36859014,17186921,934373,64354344,2967936,6245900,461097360,68071666,6758000,14.2,125761363,1.46,35.72,204,12,2349541,18,0,184556
59604,24/02/2022,5392786348,MARISOL,TANIA,BASHIRIAN,CRONIN,22,M,NINGUNO,S,0,1,FAMILIAR,1,CAUCA,PATIA,19532,POPAYAN SUR,MOTO,5726457,DESEMBOLSADA,4,59604,144507,32,1280779,5442385,17396671,988090,28621773,32561387,1011117,223704842,11696413,7170000,37.89,102691621,1.38,101.86,37,18,7305224,36,1000000,421313
63876,11/04/2022,1597490720,FRANCO,TYSHAWN,REICHEL,PACOCHA,26,M,NINGUNO,S,2,3,ARRENDADA,1,ANTIOQUIA,MEDELLIN,5001,MEDELLIN SUR,MOTO,89946730,DESEMBOLSADA,4,63876,19158,8,1598948,915661,551915,58566,19673347,34372186,14652415,522651332,571175120,-1543000,33.47,131219674,141.7,256.48,0,3,4246647,36,3800000,266372
63481,06/04/2022,2913738999,JANAY,BERT,WILL,BERGSTROM,31,F,NINGUNO,U,2,2,PROPIA,2,ANTIOQUIA,BELLO,5088,BELLO,MOTO,81517511,DESEMBOLSADA,2,63481,210752,10,2877508,44799660,40100349,541308,51737413,13075365,13489919,874499398,34643322,48390000,29.55,101846941,0.21,22.89,12,8,11000066,36,2000000,614716
63484,05/04/2022,3319026061,HALL,BLANE,VANDERVORT,JACOBS,38,F,NINGUNO,S,1,3,FAMILIAR,1,VALLE DEL CAUCA,CALI,76001,CALI NORTE,MOTO,25737012,DESEMBOLSADA,2,63484,305112,77.4,1181623,38359396,48868164,495546,46848499,36285755,17136276,447206861,606854985,24613000,6.66,120885841,56.2,67.07,2,62,6107581,24,600000,423640
75003,16/08/2022,3930296793,GRIFFITH,LIBERTY,TURCOTTE,WOLF,34,F,NINGUNO,S,1,1,FAMILIAR,3,ANTIOQUIA,BELLO,5088,BELLO,PROGRESA RENOVACIÓN,93290842,DESEMBOLSADA,2,75003,66076,35,361073,43670301,12721032,947484,671514,16195154,23049213,1525178933,435905101,2981000,40.94,78001542,53.2,105.84,6,7,3353304,18,0,266899
69997,21/06/2022,6116493676,HENDERSON,LIVIA,ABERNATHY,TRANTOW,36,M,NINGUNO,S,2,4,ARRENDADA,2,ANTIOQUIA,MEDELLIN,5001,MEDELLIN SUR,PROGRESA RENOVACIÓN,45605092,DESEMBOLSADA,7,69997,321059,50,2552239,48986529,42738472,1002079,68299546,33991319,9183184,95241360,408469338,10981000,36.41,114969620,41.59,148.38,24,96,20077076,24,0,1228054
62993,31/03/2022,1936995339,RODDY,INDIANA,WYMAN,SCHUSTER,40,F,NINGUNO,U,1,1,FAMILIAR,2,NARIÑO,TUQUERRES,52838,IPIALES,PROGRESA,18555249,DESEMBOLSADA,3,62993,408307,65,1310498,33608541,40859194,910039,18492307,8555152,6418155,269973655,634112080,2582500,38.77,88913629,3.73,91.32,21,21,2349541,12,0,249669
84033,05/11/2022,2237121054,LETITIA,KALIYAH,DANIEL,KUNZE,26,F,NINGUNO,C,0,5,ARRENDADA,2,VALLE DEL CAUCA,CALI,76001,CALI SUR,MOTO,4574030,DESISTIDA,2,84033,317247,87,2684044,44891561,43652284,192908,69353832,45510442,8331240,768756360,84733958,-2872000,0,85746464,255.66,618.01,1,8,6685247,36,1000000,385116
63390,31/03/2022,6418390235,ZANE,DAMARIS,SCHROEDER,DICKINSON,57,F,NINGUNO,D,4,2,ARRENDADA,1,HUILA,PITALITO,41551,PITALITO,PROGRESA RENOVACIÓN,3395476,DESEMBOLSADA,3,63390,221654,32.25,1260690,41621014,14398659,289218,57592536,5032807,5255368,1398710539,746726315,1692000,3.74,67831078,86.81,130.39,3,3,5591452,36,0,274990
47196,26/08/2021,6418390235,ZANE,DAMARIS,SCHROEDER,DICKINSON,57,F,NINGUNO,D,4,2,ARRENDADA,1,HUILA,PITALITO,41551,PITALITO,PROGRESA,13519462,DESEMBOLSADA,3,47196,299450,60.06,682385,41470899,31655405,429905,76099189,16608522,4366391,1518976414,659055020,1520000,6.4,121752180,74.5,94.38,4,15,1185249,12,0,130420
63505,13/04/2022,1204518247,RAHSAAN,ADA,HARVEY,SCHAEFER,31,F,NINGUNO,S,2,3,PROPIA,3,CUNDINAMARCA,SOACHA,25754,VEHICULOS BOGOTA,CARGA,43012645,DESEMBOLSADA,3,63505,259263,27.66,1581366,34104092,6958185,421920,19669743,40400597,14181071,324375383,281894240,115651000,64.71,77402068,36.8,84.92,0,15,88053793,60,29000000,3057898
63492,04/04/2022,3226956877,BERNHARD,RANDI,MCCULLOUGH,RUTHERFORD,52,F,NINGUNO,S,1,1,ARRENDADA,2,HUILA,GIGANTE,41306,PITALITO,PROGRESA,9008606,DESEMBOLSADA,2,63492,67256,72.27,2453655,36579681,9952155,161903,49623090,6673010,6320527,110074119,102575994,4642800,36.95,33444856,53.96,65.71,3,1,1185249,12,0,121396
59208,14/02/2022,5630981802,KATLIN,JABEZ,KLEIN,KONOPELSKI,39,F,NINGUNO,D,1,1,PROPIA,1,VALLE DEL CAUCA,CALI,76001,CALI SUR,PROGRESA RENOVACIÓN,98162211,DESEMBOLSADA,3,59208,134405,70.93,998212,6407758,46301752,254792,41855564,45303204,14990611,1054937956,399015216,423000,40.52,103497383,46.11,489.02,11,16,3476846,24,0,211105
59608,17/02/2022,7888676255,MARYLOU,KAAREN,GOTTLIEB,HAND,40,F,NINGUNO,U,2,2,FAMILIAR,2,VALLE DEL CAUCA,PRADERA,76563,PALMIRA,PROGRESA,22601609,DESEMBOLSADA,3,59608,383158,75.73,413199,8925140,47455732,557621,3968295,3173204,4177533,89547585,361544228,-9034500,34.19,25770685,457.59,527.54,2,8,1767397,12,0,190045
59607,21/02/2022,5082471831,SONIA,KENNETH,QUIGLEY,LYNCH,31,F,NINGUNO,U,4,1,PROPIA,4,HUILA,PITALITO,41551,PITALITO,PROGRESA RENOVACIÓN,92521390,DESEMBOLSADA,6,59607,229789,55.61,720655,12927492,46962974,571841,5472796,13318032,22039030,1396396053,38876682,10369890,46.68,14022183,5.31,46.19,3,4,4477173,30,0,236105
59693,23/02/2022,1865524094,ASHLYN,KYARA,LEANNON,ALTENWERTH,43,F,NINGUNO,S,1,2,PROPIA,1,CAUCA,POPAYAN,19001,POPAYAN NORTE,PROGRESA RENOVACIÓN,49678266,DESEMBOLSADA,2,59693,105020,52,1715187,23936793,3145378,168090,66496311,5333667,23518352,914037358,725532385,7036000,27.56,60967654,76.16,151.74,47,209,22305634,36,0,1070026
20017,06/03/2020,1865524094,ASHLYN,KYARA,LEANNON,ALTENWERTH,43,F,NINGUNO,S,1,2,PROPIA,1,CAUCA,POPAYAN,19001,PIENDAMO,MOTO,1801038,DESEMBOLSADA,2,20017,313054,60,932202,43549285,7688399,581001,39267266,26129199,19084861,563179971,312770222,92000,19.53,70218205,98.38,172.92,1,16,0,24,0,299207
59681,21/02/2022,8265194764,CRISTAL,JED,HAUCK,LOCKMAN,52,F,NINGUNO,S,3,2,PROPIA,1,VALLE DEL CAUCA,TULUA,76834,TULUA,MOTO,79593666,DESEMBOLSADA,3,59681,74913,21.96,1687242,29384084,29278995,720828,51543977,30369230,21647024,20354285,146491564,12080000,29.95,32251890,0.82,21.1,18,50,2470172,12,4000000,296272
63516,20/04/2022,6018654306,YOUNG,DURRELL,MRAZ,POWLOWSKI,38,F,NINGUNO,U,3,3,ARRENDADA,2,ANTIOQUIA,MEDELLIN,5001,MEDELLIN SUR,PROGRESA,81892829,DESEMBOLSADA,5,63516,294934,55,3085542,45767675,14252776,551471,42444823,46195973,9165117,16325226,242910629,8145000,23.61,79130120,1.21,22.65,2,9,1767397,15,0,160567
